run_id	cell_id	cell	seed_block_id	panel	H	B	HB	alpha_target	alpha	m	source_role	source_run_id	D0_tail_mean	D0_tail_sd	D1_tail_mean	D1_tail_sd	D2_tail_mean	D2_tail_sd	evenness_tail_mean	evenness_tail_sd	TV_tail_mean	TV_tail_sd	TV_51_75_mean	TV_76_100_mean	TV_late_change
p01-s03-c0066-v210-adaptive-g1000-sb0011-reused	p01-s03-c0066	c0066	sb0011	alpha-by-m	1000	10	10000	0.0	0.0	0.1	reused-passage-100	p01-s02-c0021-v210-m010-g250-sb0011	100.0	0.0	34.22739383559431	0.0009806214270281482	22.206100761433	0.0009110668303915628	0.7671869159450831	6.221281488822455e-06	9.348838000000208e-05	9.387147983323878e-06	9.819928000000044e-05	8.877748000000374e-05	-9.421799999996698e-06
p01-s03-c0066-v210-adaptive-g1000-sb0012-reused	p01-s03-c0066	c0066	sb0012	alpha-by-m	1000	10	10000	0.0	0.0	0.1	reused-passage-100	p01-s02-c0021-v210-m010-g250-sb0012	100.0	0.0	34.22817514715358	0.000914746298949483	22.206312655925682	0.0005236126741863179	0.7671918727379406	5.803212676486409e-06	9.079832000000338e-05	8.902323841169784e-06	9.392128000000334e-05	8.767536000000343e-05	-6.245919999999907e-06
p01-s03-c0067-v210-adaptive-g1000-sb0001	p01-s03-c0067	c0067	sb0001	alpha-by-m	1000	10	10000	0.0	0.0	0.5	new-simulation	p01-s03-c0067-v210-adaptive-g1000-sb0001	100.0	0.0	34.22751077335842	0.0011150400580179024	22.205718318081413	0.000822758738462091	0.7671876578009738	7.074111949769748e-06	9.099765999999754e-05	8.634807648519827e-06	9.181507999999792e-05	9.018023999999718e-05	-1.6348400000007414e-06
p01-s03-c0067-v210-adaptive-g1000-sb0002	p01-s03-c0067	c0067	sb0002	alpha-by-m	1000	10	10000	0.0	0.0	0.5	new-simulation	p01-s03-c0067-v210-adaptive-g1000-sb0002	100.0	0.0	34.22828880620147	0.0011326442541574242	22.20610586503918	0.0008978593585111626	0.7671925937615063	7.185554025585165e-06	9.335630000000093e-05	9.992058492031751e-06	9.632840000000121e-05	9.038420000000064e-05	-5.944200000000566e-06
p01-s03-c0067-v210-adaptive-g1000-sb0003	p01-s03-c0067	c0067	sb0003	alpha-by-m	1000	10	10000	0.0	0.0	0.5	new-simulation	p01-s03-c0067-v210-adaptive-g1000-sb0003	100.0	0.0	34.22784418320213	0.0011318353933605732	22.206009867198432	0.0009636635398347819	0.7671897730163718	7.180580229085687e-06	9.123338000000054e-05	8.074219509608208e-06	9.100959999999947e-05	9.145716000000161e-05	4.475600000021442e-07
p01-s03-c0067-v210-adaptive-g1000-sb0004	p01-s03-c0067	c0067	sb0004	alpha-by-m	1000	10	10000	0.0	0.0	0.5	new-simulation	p01-s03-c0067-v210-adaptive-g1000-sb0004	100.0	0.0	34.22787363862537	0.0014313695798563045	22.205999098811876	0.0009947954171869175	0.7671899598167576	9.08079260771039e-06	9.132776000000104e-05	1.0427082935963322e-05	8.841419999999923e-05	9.424132000000288e-05	5.827120000003651e-06
p01-s03-c0067-v210-adaptive-g1000-sb0005	p01-s03-c0067	c0067	sb0005	alpha-by-m	1000	10	10000	0.0	0.0	0.5	new-simulation	p01-s03-c0067-v210-adaptive-g1000-sb0005	100.0	0.0	34.22827133966095	0.0012277245038373231	22.206287894166977	0.0007891372316725002	0.7671924829318431	7.788783259748314e-06	8.900563999999925e-05	9.052662417617904e-06	9.019019999999942e-05	8.782107999999908e-05	-2.3691200000003376e-06
p01-s03-c0067-v210-adaptive-g1000-sb0006	p01-s03-c0067	c0067	sb0006	alpha-by-m	1000	10	10000	0.0	0.0	0.5	new-simulation	p01-s03-c0067-v210-adaptive-g1000-sb0006	100.0	0.0	34.22785332257595	0.0010156859284776313	22.205738589789593	0.0007575444250791439	0.7671898310207536	6.4437193923364185e-06	9.038779999999877e-05	7.062397239996118e-06	9.123835999999869e-05	8.953723999999882e-05	-1.7011199999998757e-06
p01-s03-c0067-v210-adaptive-g1000-sb0007	p01-s03-c0067	c0067	sb0007	alpha-by-m	1000	10	10000	0.0	0.0	0.5	new-simulation	p01-s03-c0067-v210-adaptive-g1000-sb0007	100.0	0.0	34.22773386669222	0.0016004651404722518	22.205702522918564	0.0011650993917742135	0.7671890730323254	1.0153709020095938e-05	8.873136000000104e-05	8.334919427788444e-06	9.153211999999954e-05	8.593060000000256e-05	-5.601519999996976e-06
p01-s03-c0067-v210-adaptive-g1000-sb0008	p01-s03-c0067	c0067	sb0008	alpha-by-m	1000	10	10000	0.0	0.0	0.5	new-simulation	p01-s03-c0067-v210-adaptive-g1000-sb0008	100.0	0.0	34.22750138730106	0.0012568149565634107	22.20559377992374	0.0009352048360423045	0.7671875982231059	7.973588375291744e-06	9.006750000000087e-05	7.237351988546997e-06	8.985548000000265e-05	9.027951999999907e-05	4.240399999964195e-07
p01-s03-c0067-v210-adaptive-g1000-sb0009	p01-s03-c0067	c0067	sb0009	alpha-by-m	1000	10	10000	0.0	0.0	0.5	new-simulation	p01-s03-c0067-v210-adaptive-g1000-sb0009	100.0	0.0	34.22780458345025	0.0011436678564330084	22.205876212599897	0.0009557634196251905	0.767189521786247	7.25568056505357e-06	9.013862000000027e-05	9.834353187054736e-06	9.396911999999886e-05	8.630812000000166e-05	-7.660999999997201e-06
p01-s03-c0067-v210-adaptive-g1000-sb0010	p01-s03-c0067	c0067	sb0010	alpha-by-m	1000	10	10000	0.0	0.0	0.5	new-simulation	p01-s03-c0067-v210-adaptive-g1000-sb0010	100.0	0.0	34.22819710407587	0.0014420406916919482	22.205901510003695	0.0009395931620919492	0.7671920119221182	9.14846548902701e-06	9.018593999999939e-05	9.677755078720062e-06	9.12762399999975e-05	8.909564000000126e-05	-2.1805999999962298e-06
p01-s03-c0067-v210-adaptive-g1000-sb0011	p01-s03-c0067	c0067	sb0011	alpha-by-m	1000	10	10000	0.0	0.0	0.5	new-simulation	p01-s03-c0067-v210-adaptive-g1000-sb0011	100.0	0.0	34.22810830551593	0.0011901511189275236	22.206207071757408	0.0008977890450682153	0.7671914486343049	7.550538451495727e-06	8.966933999999924e-05	8.30503547918917e-06	8.828204000000116e-05	9.105663999999731e-05	2.77459999999615e-06
p01-s03-c0067-v210-adaptive-g1000-sb0012	p01-s03-c0067	c0067	sb0012	alpha-by-m	1000	10	10000	0.0	0.0	0.5	new-simulation	p01-s03-c0067-v210-adaptive-g1000-sb0012	100.0	0.0	34.22813256805214	0.0009531644673770166	22.205993786068515	0.0007974497184039406	0.7671916026048361	6.04691630590188e-06	9.059056000000378e-05	9.678838448947376e-06	9.002320000000431e-05	9.115792000000326e-05	1.1347199999989455e-06
p01-s03-c0068-v210-adaptive-g1000-sb0001	p01-s03-c0068	c0068	sb0001	alpha-by-m	1000	10	10000	0.0	0.0	0.9	new-simulation	p01-s03-c0068-v210-adaptive-g1000-sb0001	100.0	0.0	34.22774707378938	0.0013090847164743161	22.205867821954644	0.0010331798232271609	0.7671891568976402	8.30509188393758e-06	9.040367999999926e-05	8.118792946978885e-06	8.941275999999903e-05	9.139459999999946e-05	1.9818400000004316e-06
p01-s03-c0068-v210-adaptive-g1000-sb0002	p01-s03-c0068	c0068	sb0002	alpha-by-m	1000	10	10000	0.0	0.0	0.9	new-simulation	p01-s03-c0068-v210-adaptive-g1000-sb0002	100.0	0.0	34.22822660489989	0.0012483571789277752	22.206074292409962	0.0009002110851041482	0.7671921991256572	7.919720557640923e-06	9.379888000000017e-05	9.403166040070654e-06	9.648267999999871e-05	9.111508000000164e-05	-5.367599999997065e-06
p01-s03-c0068-v210-adaptive-g1000-sb0003	p01-s03-c0068	c0068	sb0003	alpha-by-m	1000	10	10000	0.0	0.0	0.9	new-simulation	p01-s03-c0068-v210-adaptive-g1000-sb0003	100.0	0.0	34.22797113919994	0.0012834689723213938	22.206058933138237	0.000988372669395868	0.7671905784119705	8.142526077529878e-06	8.927036000000053e-05	8.679576312806144e-06	8.922671999999935e-05	8.931400000000173e-05	8.728000000237876e-08
p01-s03-c0068-v210-adaptive-g1000-sb0004	p01-s03-c0068	c0068	sb0004	alpha-by-m	1000	10	10000	0.0	0.0	0.9	new-simulation	p01-s03-c0068-v210-adaptive-g1000-sb0004	100.0	0.0	34.2279505978791	0.001336848168701553	22.206073358547787	0.0009626142057297608	0.7671904480820926	8.4811733571955e-06	8.844218000000065e-05	7.740970942341595e-06	8.866451999999973e-05	8.82198400000016e-05	-4.4467999999813445e-07
p01-s03-c0068-v210-adaptive-g1000-sb0005	p01-s03-c0068	c0068	sb0005	alpha-by-m	1000	10	10000	0.0	0.0	0.9	new-simulation	p01-s03-c0068-v210-adaptive-g1000-sb0005	100.0	0.0	34.22794842478142	0.0011719320438769187	22.205975441023565	0.0007196736385758806	0.767190434333212	7.4349020289405936e-06	8.933114000000088e-05	8.589446559847206e-06	9.028271999999998e-05	8.837956000000176e-05	-1.9031599999982208e-06
p01-s03-c0068-v210-adaptive-g1000-sb0006	p01-s03-c0068	c0068	sb0006	alpha-by-m	1000	10	10000	0.0	0.0	0.9	new-simulation	p01-s03-c0068-v210-adaptive-g1000-sb0006	100.0	0.0	34.22797094737521	0.0012108498873989381	22.205886019431134	0.0008996865198284208	0.7671905772114591	7.681738420653458e-06	8.925019999999943e-05	9.346165255311829e-06	9.007304000000174e-05	8.842735999999712e-05	-1.6456800000046168e-06
p01-s03-c0068-v210-adaptive-g1000-sb0007	p01-s03-c0068	c0068	sb0007	alpha-by-m	1000	10	10000	0.0	0.0	0.9	new-simulation	p01-s03-c0068-v210-adaptive-g1000-sb0007	100.0	0.0	34.22790844845749	0.0014382252926907711	22.20588953403041	0.001101019261601619	0.7671901806541409	9.124237411297426e-06	9.108441999999953e-05	8.375486383900922e-06	9.266903999999769e-05	8.949980000000135e-05	-3.1692399999963403e-06
p01-s03-c0068-v210-adaptive-g1000-sb0008	p01-s03-c0068	c0068	sb0008	alpha-by-m	1000	10	10000	0.0	0.0	0.9	new-simulation	p01-s03-c0068-v210-adaptive-g1000-sb0008	100.0	0.0	34.22772280414504	0.001373096407098421	22.205806111679678	0.0009723187766177289	0.7671890029108198	8.711234076878759e-06	9.137141999999807e-05	8.603882877812856e-06	9.172236000000028e-05	9.102047999999585e-05	-7.018800000044311e-07
p01-s03-c0068-v210-adaptive-g1000-sb0009	p01-s03-c0068	c0068	sb0009	alpha-by-m	1000	10	10000	0.0	0.0	0.9	new-simulation	p01-s03-c0068-v210-adaptive-g1000-sb0009	100.0	0.0	34.22812097863294	0.001173590983008847	22.206109124449068	0.0008435116412623343	0.7671915290376273	7.445397510559223e-06	8.745425999999958e-05	9.818663487772612e-06	8.95777999999982e-05	8.533072000000097e-05	-4.247079999997229e-06
p01-s03-c0068-v210-adaptive-g1000-sb0010	p01-s03-c0068	c0068	sb0010	alpha-by-m	1000	10	10000	0.0	0.0	0.9	new-simulation	p01-s03-c0068-v210-adaptive-g1000-sb0010	100.0	0.0	34.22801815114281	0.0014153444672103982	22.20595467277198	0.0010308119341391013	0.7671908766300639	8.979159330353192e-06	8.96798799999989e-05	9.637937393954384e-06	8.893695999999817e-05	9.042279999999963e-05	1.4858400000014582e-06
p01-s03-c0068-v210-adaptive-g1000-sb0011	p01-s03-c0068	c0068	sb0011	alpha-by-m	1000	10	10000	0.0	0.0	0.9	new-simulation	p01-s03-c0068-v210-adaptive-g1000-sb0011	100.0	0.0	34.227983328666745	0.001310790593914085	22.206190257516205	0.0009975974403021463	0.767190655737273	8.315919548399008e-06	8.906339999999931e-05	1.0346103797849533e-05	8.820880000000162e-05	8.9917999999997e-05	1.7091999999953723e-06
p01-s03-c0068-v210-adaptive-g1000-sb0012	p01-s03-c0068	c0068	sb0012	alpha-by-m	1000	10	10000	0.0	0.0	0.9	new-simulation	p01-s03-c0068-v210-adaptive-g1000-sb0012	100.0	0.0	34.22817601271144	0.0010282907298545872	22.206084179981502	0.0007857467991198527	0.7671918782090965	6.52353673607369e-06	8.970058000000203e-05	9.536010996110552e-06	8.944188000000089e-05	8.995928000000316e-05	5.174000000022729e-07
p01-s03-c0069-v210-adaptive-g1000-sb0001	p01-s03-c0069	c0069	sb0001	alpha-by-m	1000	10	10000	0.0	0.0	0.99	new-simulation	p01-s03-c0069-v210-adaptive-g1000-sb0001	100.0	0.0	34.22774940414377	0.0013450258285535503	22.205851250425393	0.0010614050733685693	0.7671891716731807	8.533119243934149e-06	9.06403399999981e-05	7.1114463456415335e-06	8.99098399999982e-05	9.137083999999799e-05	1.4609999999997883e-06
p01-s03-c0069-v210-adaptive-g1000-sb0002	p01-s03-c0069	c0069	sb0002	alpha-by-m	1000	10	10000	0.0	0.0	0.99	new-simulation	p01-s03-c0069-v210-adaptive-g1000-sb0002	100.0	0.0	34.22813654055776	0.0013137117462400385	22.206036206659086	0.0009241016280100619	0.7671916277326403	8.33434993717364e-06	9.460570000000092e-05	9.065018563752591e-06	9.614435999999953e-05	9.30670400000023e-05	-3.0773199999972284e-06
p01-s03-c0069-v210-adaptive-g1000-sb0003	p01-s03-c0069	c0069	sb0003	alpha-by-m	1000	10	10000	0.0	0.0	0.99	new-simulation	p01-s03-c0069-v210-adaptive-g1000-sb0003	100.0	0.0	34.22794889104237	0.0012564105736165778	22.206077747568006	0.0010009884158303955	0.7671904372726095	7.97087133410725e-06	8.972879999999993e-05	8.690011237400851e-06	8.95010399999978e-05	8.995656000000204e-05	4.5552000000423246e-07
p01-s03-c0069-v210-adaptive-g1000-sb0004	p01-s03-c0069	c0069	sb0004	alpha-by-m	1000	10	10000	0.0	0.0	0.99	new-simulation	p01-s03-c0069-v210-adaptive-g1000-sb0004	100.0	0.0	34.227989970550894	0.0013112178627514867	22.20609133835468	0.000972446897071648	0.7671906978742368	8.318513219304286e-06	8.904722000000047e-05	7.503528939268688e-06	8.950931999999856e-05	8.858512000000239e-05	-9.241999999961718e-07
p01-s03-c0069-v210-adaptive-g1000-sb0005	p01-s03-c0069	c0069	sb0005	alpha-by-m	1000	10	10000	0.0	0.0	0.99	new-simulation	p01-s03-c0069-v210-adaptive-g1000-sb0005	100.0	0.0	34.22791839930111	0.0011587299282322069	22.205955186048847	0.0007233314002542462	0.7671902438497703	7.3511498090539505e-06	8.905145999999923e-05	7.479241089434806e-06	8.952995999999956e-05	8.857295999999889e-05	-9.570000000006619e-07
p01-s03-c0069-v210-adaptive-g1000-sb0006	p01-s03-c0069	c0069	sb0006	alpha-by-m	1000	10	10000	0.0	0.0	0.99	new-simulation	p01-s03-c0069-v210-adaptive-g1000-sb0006	100.0	0.0	34.228032493658674	0.001287827679482866	22.205962048471978	0.0009059780833189623	0.76719096765224	8.170112066882336e-06	8.92211799999972e-05	9.696007553481354e-06	8.942859999999749e-05	8.901375999999693e-05	-4.1484000000055997e-07
p01-s03-c0069-v210-adaptive-g1000-sb0007	p01-s03-c0069	c0069	sb0007	alpha-by-m	1000	10	10000	0.0	0.0	0.99	new-simulation	p01-s03-c0069-v210-adaptive-g1000-sb0007	100.0	0.0	34.2278655115453	0.0014227711110846788	22.20587347922049	0.0011129953519389503	0.7671899082594529	9.026217169716744e-06	9.171072000000066e-05	8.578915903730327e-06	9.370351999999908e-05	8.971792000000227e-05	-3.985599999996813e-06
p01-s03-c0069-v210-adaptive-g1000-sb0008	p01-s03-c0069	c0069	sb0008	alpha-by-m	1000	10	10000	0.0	0.0	0.99	new-simulation	p01-s03-c0069-v210-adaptive-g1000-sb0008	100.0	0.0	34.227723795478276	0.001353746411623032	22.2058224560808	0.0009353795322754833	0.7671890092048202	8.58846967002686e-06	9.040581999999932e-05	8.08957346997599e-06	9.090304000000071e-05	8.990859999999794e-05	-9.944400000027795e-07
p01-s03-c0069-v210-adaptive-g1000-sb0009	p01-s03-c0069	c0069	sb0009	alpha-by-m	1000	10	10000	0.0	0.0	0.99	new-simulation	p01-s03-c0069-v210-adaptive-g1000-sb0009	100.0	0.0	34.228048585838934	0.001150131841523466	22.206076714102593	0.0008494940547160797	0.7671910697736589	7.296590537386955e-06	8.809961999999928e-05	9.504746794531089e-06	9.100615999999881e-05	8.519307999999977e-05	-5.813079999999037e-06
p01-s03-c0069-v210-adaptive-g1000-sb0010	p01-s03-c0069	c0069	sb0010	alpha-by-m	1000	10	10000	0.0	0.0	0.99	new-simulation	p01-s03-c0069-v210-adaptive-g1000-sb0010	100.0	0.0	34.228002471379035	0.001380916836860344	22.20593817476362	0.0010194986321501944	0.7671907771642124	8.760758298658385e-06	8.98387200000011e-05	9.666342678445328e-06	8.909624000000043e-05	9.058120000000177e-05	1.4849600000013425e-06
p01-s03-c0069-v210-adaptive-g1000-sb0011	p01-s03-c0069	c0069	sb0011	alpha-by-m	1000	10	10000	0.0	0.0	0.99	new-simulation	p01-s03-c0069-v210-adaptive-g1000-sb0011	100.0	0.0	34.227958913680716	0.0014039425172259203	22.206159745886172	0.001055480393356987	0.7671905008220727	8.906908519934273e-06	8.961241999999912e-05	9.98909778584143e-06	8.865963999999952e-05	9.056519999999868e-05	1.9055599999991612e-06
p01-s03-c0069-v210-adaptive-g1000-sb0012	p01-s03-c0069	c0069	sb0012	alpha-by-m	1000	10	10000	0.0	0.0	0.99	new-simulation	p01-s03-c0069-v210-adaptive-g1000-sb0012	100.0	0.0	34.228177005417756	0.0010481917014161586	22.20609354474672	0.0007952406588562472	0.767191884503179	6.649811704828392e-06	9.032626000000108e-05	9.044169362724307e-06	8.995100000000167e-05	9.070152000000048e-05	7.505199999988078e-07
p01-s03-c0070-v210-adaptive-g1000-sb0001	p01-s03-c0070	c0070	sb0001	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.0	new-simulation	p01-s03-c0070-v210-adaptive-g1000-sb0001	100.0	0.0	34.26527766042658	0.021157245197583968	22.2768186435555	0.017996107583863094	0.7674270871223358	0.00013406877679515253	0.005244823799999996	0.0005369386144753747	0.004834115439999996	0.005655532159999996	0.0008214167200000008
p01-s03-c0070-v210-adaptive-g1000-sb0002	p01-s03-c0070	c0070	sb0002	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.0	new-simulation	p01-s03-c0070-v210-adaptive-g1000-sb0002	100.0	0.0	34.18919556604142	0.05086795797083294	22.15714790420192	0.046991678339902504	0.7669442057748413	0.00032298819662668327	0.0045037232199999985	0.0005125866822269801	0.0040884091199999955	0.004919037320000001	0.0008306282000000052
p01-s03-c0070-v210-adaptive-g1000-sb0003	p01-s03-c0070	c0070	sb0003	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.0	new-simulation	p01-s03-c0070-v210-adaptive-g1000-sb0003	100.0	0.0	34.18649636018111	0.04914223565563128	22.194719258693034	0.03457082778447178	0.7669270770704771	0.0003121835091514349	0.005331580919999998	0.0005433816165588563	0.0048632216399999975	0.0057999401999999966	0.0009367185599999991
p01-s03-c0070-v210-adaptive-g1000-sb0004	p01-s03-c0070	c0070	sb0004	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.0	new-simulation	p01-s03-c0070-v210-adaptive-g1000-sb0004	100.0	0.0	34.28722617234312	0.02104731311141566	22.273859665151164	0.012423170317787762	0.7675661360139862	0.0001333086798735101	0.0048087378399999945	0.00048453406268978436	0.004462281199999994	0.005155194479999994	0.0006929132799999996
p01-s03-c0070-v210-adaptive-g1000-sb0005	p01-s03-c0070	c0070	sb0005	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.0	new-simulation	p01-s03-c0070-v210-adaptive-g1000-sb0005	100.0	0.0	34.36321831697989	0.03975511793403217	22.28906931787182	0.021292826778891966	0.7680467732386914	0.00025121106632949224	0.005720610420000001	0.0009055097017909163	0.004932342040000001	0.006508878800000001	0.0015765367600000003
p01-s03-c0070-v210-adaptive-g1000-sb0006	p01-s03-c0070	c0070	sb0006	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.0	new-simulation	p01-s03-c0070-v210-adaptive-g1000-sb0006	100.0	0.0	34.160249728193946	0.026942664116993673	22.1728472334935	0.01635117687463824	0.7667604522765488	0.00017126922095508275	0.005187973360000002	0.0007343276027685381	0.004624846800000001	0.005751099920000003	0.001126253120000002
p01-s03-c0070-v210-adaptive-g1000-sb0007	p01-s03-c0070	c0070	sb0007	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.0	new-simulation	p01-s03-c0070-v210-adaptive-g1000-sb0007	100.0	0.0	34.21268003693607	0.01795095448012665	22.18434546944038	0.009084867508689925	0.767093518607458	0.00011394474397904335	0.0054178057599999965	0.0005280497345866236	0.005002770639999995	0.005832840879999996	0.0008300702400000012
p01-s03-c0070-v210-adaptive-g1000-sb0008	p01-s03-c0070	c0070	sb0008	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.0	new-simulation	p01-s03-c0070-v210-adaptive-g1000-sb0008	100.0	0.0	34.27170453176125	0.04326432541121092	22.245182837419012	0.021271796981839623	0.7674676829257749	0.00027411346492812295	0.005347522739999995	0.0006717678185602918	0.004767488599999997	0.005927556879999993	0.0011600682799999956
p01-s03-c0070-v210-adaptive-g1000-sb0009	p01-s03-c0070	c0070	sb0009	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.0	new-simulation	p01-s03-c0070-v210-adaptive-g1000-sb0009	100.0	0.0	34.2095316019337	0.02084163645833089	22.248684476694308	0.02239441210112765	0.7670735244288284	0.0001323029618318846	0.00555305504	0.0008049545551875712	0.004865083480000001	0.0062410266	0.0013759431199999997
p01-s03-c0070-v210-adaptive-g1000-sb0010	p01-s03-c0070	c0070	sb0010	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.0	new-simulation	p01-s03-c0070-v210-adaptive-g1000-sb0010	100.0	0.0	34.13823853916575	0.03112757541986859	22.141793849029405	0.01457100044871326	0.7666204659064322	0.00019794938297393997	0.004947282299999997	0.0004627038463632578	0.004549073000000002	0.005345491599999993	0.0007964185999999917
p01-s03-c0070-v210-adaptive-g1000-sb0011	p01-s03-c0070	c0070	sb0011	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.0	new-simulation	p01-s03-c0070-v210-adaptive-g1000-sb0011	100.0	0.0	33.99384115226897	0.030148517189645334	22.038026887801998	0.03923363947221119	0.7657000366612088	0.00019257317855436165	0.005802677940000006	0.0010765688233693538	0.004829060560000004	0.006776295320000006	0.0019472347600000021
p01-s03-c0070-v210-adaptive-g1000-sb0012	p01-s03-c0070	c0070	sb0012	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.0	new-simulation	p01-s03-c0070-v210-adaptive-g1000-sb0012	100.0	0.0	34.1295682951012	0.021782816336988337	22.173532430313752	0.012073872271278827	0.7665653541141428	0.00013860229709238857	0.005046160520000001	0.00029319354051960235	0.004911085439999999	0.005181235600000003	0.00027015016000000395
p01-s03-c0071-v210-adaptive-g1000-sb0001	p01-s03-c0071	c0071	sb0001	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.001	new-simulation	p01-s03-c0071-v210-adaptive-g1000-sb0001	100.0	0.0	34.265370821562875	0.02020802707024073	22.27597853586396	0.017076358661566336	0.767427681060057	0.00012806380867139527	0.005089586419999997	0.000498648412240491	0.004711858679999996	0.005467314159999997	0.000755455480000001
p01-s03-c0071-v210-adaptive-g1000-sb0002	p01-s03-c0071	c0071	sb0002	alpha-by-m	1000	10	10000	0.01	0.00999900999901	0.001	new-simulation	p01-s03-c0071-v210-adaptive-g1000-sb0002	100.0	0.0	34.18760352056148	0.050849494836747715	22.155538274876932	0.047494377174569384	0.7669340940657804	0.00032288476694419853	0.0043417634199999985	0.00048005824901764044	0.003960208479999996	0.004723318360000001	0.0007631098800000048
